"id","name","isDisable","isSubRecipe","category.label","cost.prodQty","cost.prodCost","cost.baseCost","cost.prodUOM.label","cost.sellPrice","cost.suggestPrice","cost.sellMargin","cost.stdMargin","extra.notes","extra.utensil"
"2BmbQWWIj1zDk3WFcMPx","Soup - Broccoli Soup",false,false,"Soup",6,441.46,73.5767,"KG",500,367.8835,6.7956,5,,""
"16FuonXFH5PoKrfyP5DP","Soup - Cauliflower Soup",false,false,"Soup",6,170.6504,28.4417,"LT",150,142.2085,5.2739,5,,"Hotbox: ID"
"XVxwIMQlK1XKubOAvwCV","Soup - Cream of Tomato",false,false,"Soup",10,598.066,59.8066,"KG",200,299.033,3.3441,5,,""
"JGYHlHp3waWVmxZyV3Wu","Soup - Kaai Soup",false,false,"Soup",2,75.8284,37.9142,"KG",250,189.571,6.5938,5,,""
"1WpvzBe8uIBHioMZKiqD","Soup - Millet Hot and Sour",false,false,"Soup",3.3,91.218,27.6418,"KG",250,138.209,9.0443,5,,""
"OV6V6ahvDs5gsErsBPp0","Soup - Minstrone",false,false,"Soup",10,365.683,36.5683,"KG",150,146.2732,4.1019,4,,"Hotbox: ID"
"AYMQDqQzwVRAbzLRPnbx","Soup - Ragi",false,false,"Soup",2,30.64,15.32,"KG",175,76.6,11.423,5,,""
"SiD9TPYs6kSXbfcDKf9D","Soup - Stock Water",false,true,"Soup",1,10.305,10.305,"KG",0,51.525,0,5,,""
"7yt4HQwdxY2regVh0Wan","Soup- Babycorn Chettinad Soup",false,false,"Soup",10,336.6507,33.6651,"KG",150,168.3255,4.4557,5,,""
"PWRNmgvOP7kOB3Dp4MsG","Soup- Chettinad Soup Base",false,true,"Soup",10,240.723,24.0723,"KG",0,120.3615,0,5,,""
"kkdBQKKzOnFWcgtBhkWy","Soup- Chettinad Tomato Soup",false,false,"Soup",10,240.723,24.0723,"KG",150,120.3615,6.2312,5,,""
"oo34If3wyhFKUfKLs8D4","Soup- Cream Of Vegetable Soup",false,false,"Soup",10,520.58,52.058,"KG",200,260.29,3.8419,5,,""
"pgx10LcYLJfzOhQ1Z6jK","Soup-Sweet Corn Soup",false,false,"Soup",10,338.04,33.804,"KG",175,169.02,5.1769,5,,""
"pLjwXNy5FTTwO4IhrwZz","Sowcarpet Sweet",false,false,"Sweet Piece",1,0,0,"NOS",15,0,0,5,,""
"kbDmJEPVecMvYfw7jXBw","Spoon",false,false,"Service Items",100,0,0,"NOS",1.5,0,0,5,,""
"bU1EjSYMi9t8OkRPOpeX","Sprouts to Soak",false,false,"Preparation",5,505,101,"KG",0,505,0,5,,""
"qMDr6z7u8dcGxOJquWEx","Staff  இட்லி",false,false,"Piece Main Dish",1,0.05,0.05,"NOS",0.001,0,0.02,5,,""
"oE42zs5dAgepglVctQsS","Staff Chutney",false,false,"Service Items",10,0,0,"KG",0.02,0,0,5,,""
"T21i0RX7uF0vZFZGp5D9","Staff Dosai",false,false,"Dosa",100,0.05,0.0005,"NOS",0,0.0025,0,5,,""
"z1HTI7a4m5a6arsnxIv6","Staff Idly",false,false,"Service Items",100,100,1,"NOS",0.001,5,0.001,5,,""
"WLRG4vauEZdD9sy0FtZu","Staff Kuzhambu",false,false,"Kara Kozhambu",1,0,0,"KG",0.01,0,0,5,,""
"rvKQmBeeZWmVKIKApxsj","Staff Old Mini Idly",false,false,"Service Items",100,100,1,"NOS",0.001,5,0.001,5,,""
"5q8wu9134E2cWe466ftb","Staff Tiffin Sambar",false,false,"Sambar",1,0,0,"LT",0,0,0,5,,""
"BfISEVV7TDZN0W4392sa","Staffs Tea",false,false,"Hot Beverage",10,405.3,40.53,"KG",270,202.65,6.6617,5,,"Hotbox: ID"
"NUtEz2xBZnSdd3kn571u","Starter - Baby Corn Pepper Fry",false,false,"Starter",9,2188.264,243.1404,"KG",900,1215.702,3.7016,5,,""
"j53RZImj3j6sIbWiIEEe","Starter - Babycorn Pepper Fry Maavu",false,true,"Starter",10,74.148,7.4148,"KG",0.01,37.074,0.0013,5,,""
"yPBPQzMpBUmoMM3mlrcI","Starter - Cauliflower Fry",false,false,"Starter",0.25,40.4035,161.614,"KG",825,808.07,5.1048,5,,""
"xSlKXr7zpvHIqg0VyHhD","Starter - Cheesy Corn Nuggets",false,false,"Deep Fry",100,607.5,6.075,"NOS",25,30.375,4.1152,5,,""
"9uaiJTQEytRzX1w9MiMv","Starter - Chesse Corn Nuggets",false,false,"Starter",20,151.261,7.563,"NOS",35,37.815,4.6278,5,,""
"cDGgJ9unfSZ8ZntnZcIW","Starter - Chilly Babycorn",false,false,"Starter",10,1051.2,105.12,"KG",500,420.48,4.7565,4,,""
"axla3apZvju4TGA9VWLD","Starter - Gobi Pepper Fry",false,false,"Starter",10.5,1346.899,128.2761,"KG",900,641.3805,7.0161,5,,""
"UcZpPBc5xHtg4ceIl59S","Starter - Honey Chill Potato",false,false,"Starter",3,435.133,145.0443,"KG",750,725.2215,5.1708,5,,""
"JHYgZPZSQQMksOH6IjS6","Starter - Kung Pao Veg Balls",false,false,"Starter",100,238.302,2.383,"NOS",10,11.915,4.1964,5,,""
"pvvBiPIb2rNgOxdv36p6","Starter - Kung Pao Veg Balls Gravy",false,true,"Starter",100,106.865,1.0686,"LT",0.001,5.343,0.0009,5,,""
"rpq95vFc0bZscCiNTErF","Starter - Paneer 65",false,false,"Starter",4,2295.9081,573.977,"KG",1615,2869.885,2.8137,5,,""
"6G9LPUVbDa5hFFMFLM4P","Starter - Paneer Fingers",false,false,"Starter",3,1135.341,378.447,"KG",1615,1892.235,4.2674,5,,""
"JRP9d1H2rSwzOR9sTWAO","Starter - Paneer Koftha",false,true,"Starter",100,471.973,4.7197,"NOS",0.01,23.5985,0.0021,5,,""
"nr9eN8EtUQNvWWaVOfEo","Starter - Paneer, Peas Koftha",false,false,"Starter",100,819.1,8.191,"NOS",20,32.764,2.4417,4,,"Non Insulated: Tray"
"6zYmLxNVQ6N6MTmP8hIx","Starter - Paneer, Sweet Corn Koftha",false,false,"Starter",100,539.12,5.3912,"NOS",20,26.956,3.7097,5,,"Non Insulated: Tray"
"hY8VQcXcYbDyurNoNkqd","Starter- Cauliflower Fry Batter",false,true,"Starter",10,297.577,29.7577,"KG",0,148.7885,0,5,,""
"mvu5yJQlgPcTaeNHhJN4","Starter-Finger Vada",false,false,"Starter",0.55,56.699,103.0891,"KG",400,515.4455,3.8801,5,,""
"de9QpkTBlsNhDdY2ckme","Starter-Paneer Pockets",false,false,"Starter",243,1310.4105,5.3926,"NOS",25,26.963,4.636,5,,""
"YlXA8JOxG58KgaAHp8Ax","Starter-Paneer Pockets Coating",false,true,"Starter",215,329.9132,1.5345,"NOS",0,7.6725,0,5,,""
"gsaabU7KQwX5lZzRcLo8","Subji - Aloo Palak",false,false,"Subji",10,642.386,64.2386,"KG",0,321.193,0,5,,""
"94HoSZYABx55BAaGei4F","Subji - Aloo Subji",false,false,"Subji",17,1022.8161,60.1657,"KG",0.001,300.8285,0,5,,""
"jZB0YEpDwtfoOb15nVuo","Subji - Aloo, Gobi",false,false,"Subji",9,459.6941,51.0771,"KG",200,255.3855,3.9156,5,,"Hotbox: ID"
"n3MzDe3G3XHOJyD7HxM0","Subji - Aloo, Gobi Masala",false,false,"Subji",10,605.4861,60.5486,"KG",0,302.743,0,5,,""
"fUG9o1gSpL6a7ZQf6PRn","Subji - Aloo, Methi Malai",false,false,"Subji",1,99.8107,99.8107,"KG",550,499.0535,5.5104,5,,""
"RWJd4PKffDUZWsFlgHZZ","Subji - Baingan Ka Salan",false,false,"Subji",10,407.902,40.7902,"KG",200,163.1608,4.9031,4,,"Hotbox: ID"
"0a07xsiCYQzBLBQ1UN9D","Subji - Baingan Ka Salan Tempering",false,true,"Subji",10,41.797,4.1797,"KG",250,21.1715,59.8129,5,,"Hotbox: ID"
"5xa7EOA9AchOcCxGHW3o","Subji - Biriyani Brinjal",false,false,"Subji",7.5,238.45,31.7933,"KG",150,158.9665,4.718,5,,""
"jQCorQdeXyEl8VTIwOH9","Subji - Chalna",false,false,"Subji",17.7,985.1777,55.6598,"KG",0,278.299,0,5,,""
"pcdH6U3rVPdYAkYXaMYp","Subji - Chalna Aravai",false,true,"Subji",17.7,571.064,32.2635,"KG",0,161.3175,0,5,,""
"JbTqJwfb5UGmFPGSE98K","Subji - Channa Usal Aravai",false,true,"Subji",10,104.911,10.4911,"LT",0,52.4555,0,5,,"Hotbox: ID"
"uTDDZAdnw7mX7cMNMxEL","Subji - Channa usal",false,false,"Subji",12.5,540.4884,43.2391,"LT",0.01,216.1955,0.0002,5,,"Hotbox: ID"
"0nyj0rsbJW32W6Tee0jA","Subji - Corn Palak",false,false,"Subji",10,693.886,69.3886,"KG",0,346.943,0,5,,""
"byf0qMwtKR64lVMMRhKV","Subji - Corn, Methi Malai",false,false,"Subji",1,103.005,103.005,"KG",550,515.025,5.3395,5,,""
"nUmrtCsstNHUtbHG5TuF","Subji - Dahi Pyaaz Tikhari",false,false,"Subji",23,1718.6454,74.7237,"KG",500,373.6185,6.6913,5,,""
"TGZ24sbbj4Katw6RkTJx","Subji - Dahi Pyaaz Tikhari Aravai",false,true,"Subji",23,164.56,7.1548,"KG",0.01,35.774,0.0014,5,,""
"egE25MKNjDkOfAHBHSAW","Subji - Dahi Shimla Mirch",false,false,"Subji",0.4,30.168,75.42,"KG",500,377.1,6.6295,5,,""
"sTXtVB2pnzmw9rSRGK1x","Subji - Diwani Handi",false,false,"Subji",30,2503.767,83.4589,"KG",0,417.2945,0,5,,""
"nBFX4q96QvEv4L2oWhlC","Subji - Do Pyaza Bindi",false,false,"Subji",10,620.577,62.0577,"KG",200,310.2885,3.2228,5,,"Hotbox: ID"
"MphTrfMV2zKfZeZL2bGP","Subji - Do Pyaza Gravy",false,true,"Subji",10,435.977,43.5977,"KG",250,217.9885,5.7342,5,,"Hotbox: ID"
"gVCKARIzPSSK8gtZYkSx","Subji - Do Pyaza Veg",false,false,"Subji",10,730.2812,73.0281,"KG",0,292.1124,4.5902,4,,"Hotbox: ID"
"vJljtqG21dGO1xx3rCxQ","Subji - Greengram Kadaiyal",false,false,"Dal",2,88.88,44.44,"KG",1,214.2,0.0225,5,,""
"3vQvqaswPsAlJV6so755","Subji - Greengram Kadaiyal Aravai",false,true,"Dal",2,8.12,4.06,"KG",0.001,20,0.0002,5,,""
"sLgLTRCe9WrpskDyVCWX","Subji - Greengram Kadaiyal Tempering",false,true,"Dal",2,7.604,3.802,"KG",0.001,19.01,0.0003,5,,""
"HAhxz424zHmj7UEBG39N","Subji - Kadai Veg",false,false,"Subji",10.5,1034.272,98.5021,"KG",450,492.5105,4.5684,5,,"Hotbox: HB"
"ksOwple534BYengf7zq1","Subji - Kadai Veg. Gravy Aravai",false,true,"Subji",10,416.368,41.6368,"KG",250,166.5472,6.0043,4,,"Hotbox: ID"
"EiWFV9t7MExOVv1JjPHu","Subji - Kumbakona Kadappa Tempering",false,true,"Tiffen Sambar",1.75,13.405,7.66,"KG",0,38.3,0,5,,""
"opK2Q00TnSgKIcJFcUfy","Subji - Lauki",false,false,"Subji",11,633.03,57.5482,"KG",0,287.741,0,5,,""
"vj35BZED3w82fOQaLwpL","Subji - Madras Veg Curry",false,false,"Subji",12,790.227,65.8523,"KG",0,329.2615,3.6488,5,,"Hotbox: ID"
"l2TGJdMUqE8OT3BRqDva","Subji - Madras Veg Curry Thalippu",false,true,"Subji",10,6.984,0.6984,"KG",1,2.7936,1.4318,4,,"Hotbox: ID"
"htJrDyyyLDv8Q8lFJf8H","Subji - Malai Kofha Balls",false,true,"Subji",10,221.18,22.118,"KG",250,88.472,11.303,4,,"Hotbox: ID"
"XY7gUtkHGibPnNRIMGFD","Subji - Malai Koftha Gravy",false,false,"Subji",10,892.981,89.2981,"KG",300,357.1924,3.3595,4,,"Hotbox: ID"
"lchJs0J6IaZkzs2L1l3S","Subji - Methi Dal Subji",false,false,"Subji",0.9,57.247,63.6078,"KG",0.01,318.039,0.0002,5,,""
"HL1Pjg7hvknfrxyNrj6H","Subji - Methi Malai Gravy",false,true,"Subji",10,825.35,82.535,"KG",1,412.675,0.0121,5,,""
"nEdjqTYGULcZN7dgHt2z","Subji - Methi Malai Mutter",false,false,"Subji",9.25,2422.11,261.8497,"KG",400,1309.2485,1.5276,5,,"Hotbox: ID"
"VPHhkjpVNq3rDVXZkeN4","Subji - Methi Malai Mutter Paneer",false,false,"Subji",10,1577.03,157.703,"KG",400,630.876,2.5362,4,,"Hotbox: ID"
"Y4kjaOyfbVtd7rpCJAS9","Subji - Mushroom Butter Masala",false,false,"Subji",8.4,1122.4146,133.6208,"LT",500,668.104,3.7419,5,,"Hotbox: ID"
"J8yTC3w3Eh1VasOmfYC6","Subji - Mushroom Gravy",false,false,"Subji",1,165,165,"KG",500,825,3.0303,5,,""
"pBdCiBfb0xtkgOfQDG0S","Subji - Online Kadai Veg",false,false,"Subji",13.125,1034.272,78.8017,"KG",450,492.5105,5.7105,5,,"Hotbox: HB"
"nvPajJdyENOWgaIxpUBR","Subji - Palak Gravy",false,true,"Subji",10,504.886,50.4886,"KG",0,252.443,0,5,,""
"2sd5PIzlK6zJoqFkhcM4","Subji - Palak Paneer",false,false,"Subji",10,1304.886,130.4886,"KG",0,652.443,0,5,,""
"EWv7G58J4ld28SHyp6XQ","Subji - Paneer Butter Masala Aravai",false,true,"Subji",8.4,436.078,51.914,"KG",0,259.57,0,5,,""
"ZfIzIsh59qUmwvewCoVX","Subji - Paneer, Capsicum Gravy",false,false,"Subji",9.4,1416.6746,150.7101,"LT",770,753.5505,5.1091,5,,"Hotbox: ID"
"eRmCs9eia2Ze4HXGqSdx","Subji - Panner Butter Masala",false,false,"Subji",8.4,1523.6746,181.3898,"LT",925,906.949,5.0995,5,,"Hotbox: ID"
"65Cw3VHi4rP6pPdUVdM9","Subji - Pattani Masala",false,false,"Sundal",27,1114.9262,41.2936,"KG",200,206.468,4.8434,5,,""
"voKFMu2uAnCOHNO9QcNm","Subji - Pindi Chole",false,false,"Subji",11.1,522.6211,47.083,"KG",0,188.332,6.0376,4,,"Hotbox: ID"
"CF5fl1zTYAiZFujFqtr1","Subji - Pindi Chole Gravy",false,true,"Subji",10,222.621,22.2621,"KG",250,111.3105,11.2298,5,,"Hotbox: ID"
"x4xnAMbvqTPpn2KzM9ZX","Subji - Pindi Rajma",false,false,"Subji",10,502.6211,50.2621,"KG",250,261.3105,4.7836,5,,"Hotbox: ID"
"o8BoouYXnLWxHEag69Ea","Subji - Potato Stew",false,false,"Subji",1,59.1704,59.1704,"KG",0,295.852,0,5,,""
"0ZOWqWGupxgj0DF64rrn","Subji - Soya Bhurtha",false,false,"Subji",11,463.7081,42.1553,"KG",200,210.7765,4.7444,5,,"Hotbox: ID"
"6UDN3BeEuJ8Ab3E4aG54","Subji - Soya Kheema",false,false,"Subji",36,2138.1237,59.3923,"KG",0,296.9615,0,5,,""
"xxlJ05tHzlcdDrownqSU","Subji - Subz Panchamel",false,false,"Subji",10,778.4522,77.8452,"KG",200,389.226,2.5692,5,,"Hotbox: ID"
"ttqqQpoJxJIz5p2LtS3s","Subji - Veg Kolhapuri",false,false,"Subji",22.8,1732.0552,75.9673,"KG",0,379.8365,0,5,,""
"BgdLup7wrTIVOjQNpGq5","Subji - Veg Kolhapuri Aravai",false,true,"Subji",22.8,545.825,23.9397,"KG",0.01,119.6985,0.0004,5,,""
"U3yV2CKQ5E8A3LgcKZMd","Subji - Veg Tikka Masala Gravy",false,true,"Subji",10,540.164,54.0164,"KG",400,216.0656,7.4052,4,,"Hotbox: ID"
"wpZG95Mknvg2NEnNiAah","Subji - Veg Tikka Masala Veg",false,false,"Subji",10,988.342,98.8342,"KG",400,474.971,4.0472,5,,"Hotbox: ID"
"O1zt0e3tEOA7uosLYZez","Subji- Onion,Tomato Thokku",false,false,"Subji",18.45,931.4511,50.4852,"KG",0,265.524,0,5,,""
"7K71O6TwHsyj8Eya2VEJ","Subji- Pancharatna Gravy Aravai",false,true,"Subji",10,187.576,18.7576,"KG",0,93.788,0,5,,""
"qfg9XAS0zv8vT7qzKUwB","Subji-Aloo,Capsicum curry",false,false,"Subji",10,559.905,55.9905,"KG",0,279.9525,0,5,,""
"7np7FD4jGc4VYr4yeqEp","Subji-Baingan Burtha",false,false,"Subji",10,550.735,55.0735,"KG",0,275.3675,0,5,,""
"xHQNLrwsX0hEE0guwaj9","Subji-Black Eyed Beans in Gravy",false,false,"Subji",10,662.684,66.2684,"KG",0,331.342,0,5,,""
"3o07yIO3npf2lh6n8X1z","Subji-Capsicum,Peanut Curry",false,false,"Subji",10,634.905,63.4905,"KG",0,317.4525,0,5,,""
"wrYSE5XrZREEeppU1npe","Subji-Channa Masala Basic Gravy",false,true,"Subji",10,240.07,24.007,"KG",0,120.035,0,5,,""
"3n0YptpBFjJawecn1ESx","Subji-Channa masala",false,false,"Subji",11,594.317,54.0288,"KG",0,270.144,0,5,,""
"QLP9CGbq66pw0jV5Tg5c","Subji-Corn, capsicum Curry",false,false,"Subji",85,6583.912,77.4578,"KG",0,387.289,0,5,,""
"QlFBLxqL4rdNZxxiwlKy","Subji-Kadai Paneer",false,false,"Subji",10,1511.638,151.1638,"KG",800,755.819,5.2923,5,,""
"223ygvhY3oYDzLKIBbGt","Subji-Pancharathna Gravy",false,false,"Subji",11.35,545.8527,48.0927,"KG",0,240.4635,0,5,,""
"Z1WbDeLwqLM5fhvFCG7s","Subji-Poori Masala",false,false,"Subji",9.5,452.107,47.5902,"KG",0,237.951,4.9988,5,,"Hotbox: TC"
"IcXWuSukANopglK84Ybh","Subji-Poori Masala Seasoning",false,true,"Subji",10,4.42,0.442,"KG",0,2.21,0,5,,""
"pTPUWNpkkq04Qy6p7t4c","Subji-Salna",false,false,"Subji",10,677.29,67.729,"KG",0,338.645,0,5,,""
"J1wWY0g0fdBCufI9J9Yd","Subji-Salna Aravai",false,true,"Subji",10,293.7,29.37,"KG",0,146.85,0,5,,""
"gKvzINlQ3WVjXdlCg9vS","Sugarcane Plate 8 inch",false,false,"Service Items",1,5,5,"NOS",5,0,1,5,,""
"QMyFl7lMv8cbDExkqn0f","Sundal - Beach Nilakadalai",false,false,"Sundal",1.82,172.8862,94.9924,"KG",225,474.962,2.3686,5,,""
"oPTye26HTSFA9xXBCbDY","Sundal - Mixed Sundal",false,false,"Sundal",5.5,280.575,51.0136,"KG",400,255.068,7.841,5,,""
"5koOa9Y1pXFOzWnQkjeF","Sundal - Pasipayaru Sundal",false,false,"Sundal",25.2,1744.21,69.2147,"KG",500,346.0735,7.2239,5,,""
"ByPjVnEXB2spPmdW5TnP","Sundal - Pattani Sundal",false,false,"Salad",11,499.34,45.3945,"KG",225,222.882,4.9565,5,,""
"fiR8HUz8GcfbLgjZSY46","Sundal - Vellai Karamani Sundal",false,false,"Sundal",24.2,1168.95,48.3037,"KG",500,241.221,10.3512,5,,""
"XpTQF4ysJUdtyDEZJzwh","Sundal- White Channa Sundal",false,false,"Salad",10,700.35,70.035,"KG",250,350.175,3.5696,5,"Send Tea Cup","Hotbox: HB"
"9neoSBWCbSvAhuM1fyo5","Sundal-Black Channa Sundal",false,false,"Salad",11,607.34,55.2127,"KG",225,276.0635,4.0751,5,,""
"o6NQq6IoocM4XSnbpkLh","Sundal-Black Channa Sundal(New)",false,false,"Salad",10,841.5,84.15,"KG",225,420.75,2.6738,5,,""
"ugbTvDnDyYKygs4lMTXN","Sundal-Kadalai Paruppu",false,false,"Salad",10,651.97,65.197,"KG",225,325.985,3.4511,5,,""
"m0sDTVd68pHD5I5m02Nr","Sundal-Karamani Sweet Sundal",false,false,"Salad",11.2,1399.95,124.9955,"KG",225,624.9775,1.8001,5,,""
"QecltMQJKTZnPYdlnI86","Sundal-Lobia Sundal",false,false,"Salad",10,531.165,53.1165,"KG",225,264.3825,4.2552,5,,""
"Icp6c46zuso763nzLvIl","Sundal-Nilakadalai Sundal",false,false,"Salad",10,1000.771,100.0771,"KG",270,500.3855,2.6979,5,,""
"Pzr4uqmOCmvqRFATpM3H","Sundal-Pattani, Mango Sundal",false,false,"Sundal",1,58.149,58.149,"KG",225,290.745,3.8694,5,,""
"gasZQpkKWIWpJUOCIXi6","Sundal-Sprouts Sundal",false,false,"Salad",10,676.645,67.6645,"KG",225,338.3225,3.3252,5,,""
"AI7piQchN8gzAZ09Ng5O","Sundal-W.Channa,Mango Sundal",false,false,"Salad",10,948.42,94.842,"KG",225,354.21,2.3724,5,,""
"ZYiEadu4pLVtiuJq2wa7","Sw-BS-Ukkarai",false,false,"Sweet Bulk",9.5,1624.525,171.0026,"KG",800,855.013,4.6783,5,,"Hotbox: TC"
"JvbxkiylWZKBKUh6xclK","Sweet Idiyappam",false,false,"Sweet Bulk",10,622.5,62.25,"KG",300,311.25,4.8193,5,,""
"Ay10PxmgwAwi1EnvMeez","Tanishq Channa Masala (Snack)",false,false,"Sundal",28,1522.516,54.3756,"KG",200,271.878,3.6781,5,,""
"TAZ8pbcfK3RrkEwL8Tfo","Tanishq Pattani Masala",false,false,"Sundal",27,1148.716,42.545,"KG",200,212.725,4.7009,5,,""
"tu76jIcjer0gataSP5U6","Tanishq Wheat Rava Upma",false,false,"Bulk Main Dish",13,777.9368,59.8413,"KG",180,299.2065,3.008,5,,""
"0fgAUXHr8H5wxPssjelw","Tea Early",false,false,"Hot Beverage",10,473.575,47.3575,"KG",270,236.7875,5.7013,5,,"Hotbox: ID"
"muA6fE9eZBtOobw0z2bn","Thennanguruthu,Pattani Thuvattal",false,false,"Vellai Poriyal",10,3227.82,322.782,"KG",0,1613.91,0,5,,""
"sKMGhzhXtBCtHMEAATtX","Thokku - Keerai Thokku",false,false,"Thokku",0.23,19.0931,83.0135,"KG",600,415.0675,7.2277,5,,""
"HOgC5JJORgdwkeYk1e5p","Thokku - Keerai Thokku Thalippu",false,true,"Thokku",0.2,2.986,14.93,"KG",0.01,74.65,0.0007,5,,""
"IaZkvb1TTBWW1Ep1fb04","Thokku - Palak Keerai Thokku",false,false,"Thokku",0.23,19.0839,82.9735,"KG",600,414.8675,7.2312,5,,""
"iTea26YYVJXakAlDFijw","Thokku - Tomato",false,false,"Pickle",7,1315.8496,187.9785,"KG",800,939.8925,4.2558,5,,""
"36UR9uNkReuDOwuRMOQM","Thuvaiyal - Chammandhi",false,false,"Thuvayal",0.5,71,142,"KG",400,710,2.8169,5,,""
"StvkMzGI80tuAsTnDN0y","Thuvayal - Black Channa Thuvayal",false,false,"Thuvayal",1,62.148,62.148,"KG",0,310.74,0,5,,""
"rie3WSiY4AyT0tOG0do7","Thuvayal - Coconut",false,false,"Thuvayal",6.125,734.324,119.8896,"KG",250,599.448,2.0853,5,,""
"iKjri88BewzhALSEKzqc","Thuvayal - Coconut, Mango ",false,false,"Thuvayal",8,1621.728,202.716,"KG",600,1013.58,2.9598,5,,""
"pNAxgQLs8Hvg1B91PQvK","Thuvayal - Kollu Thuvayal",false,false,"Thuvayal",0.45,28.854,64.12,"KG",250,320.6,3.8989,5,,""
"qXWgjr0whbFHVjTnpsJO","Thuvayal - Malli",false,false,"Chutney",10,530.256,53.0256,"KG",250,265.128,4.7147,5,,"Non Insulated: Thooku"
"eMUtkE0H07tCQPnIx6lb","Thuvayal - Peerkangaai",false,false,"Thuvayal",5.25,471.324,89.776,"KG",250,448.88,2.7847,5,,""
"p2WJbFkvJUsspFiDtZM3","Thuvayal - Pudhina",false,false,"Chutney",8,506.374,63.2968,"KG",250,316.484,3.9496,5,,"Non Insulated: Thooku"
"sRRbmPYPv5EtIDt4iCbl","Thuvayal - Snakegourd",false,false,"Thuvayal",1.2,127.8412,106.5343,"KG",550,532.6715,5.1627,5,,""
"NKK7mvYxmtBAkMd9QQyE","Thuvayal - Thuvaramparuppu",false,false,"Thuvayal",0.5,42.174,84.348,"KG",250,408.54,2.9639,5,,""
"Da2KoWSM4sfDF59s6tbV","Thuvayal - Vendikaai",false,false,"Thuvayal",0.3,39.462,131.54,"KG",650,657.7,4.9415,5,,""
"jsrlfzxvt1hBEVCgBMPP","Tiffen - Iyer Sambar Aravai",false,true,"Sambar",10,204.562,20.4562,"KG",0.001,102.281,0,5,,""
"MTcqlRuf45gJwKWu3ked","Tiffen - Kumbakona Kadappa",false,false,"Tiffen Sambar",1.75,52.345,29.9114,"KG",0,149.557,0,5,,""
"paVtMGjQnZIPg6tISMQ0","Tiffen - Kumbakona Kadappa Aravai",false,true,"Tiffen Sambar",1.75,17.818,10.1817,"KG",0,50.9085,0,5,,""
"lVtpCp2FKoda46bIcVp2","Tiffen Sambar Tempering",false,true,"Sambar",50,23.63,0.4726,"KG",0.01,2.363,0.0212,5,,""
"vEPHA6hfRD8tCnBIqwi6","Tiffin - Alleppey Thalippu",false,true,"Subji",2,8.555,4.2775,"KG",0.1,20.3875,0.0234,5,,""
"LQzsGXbYpqmHEFe74PCe","Tiffin - Alleppey Vegetable Curry",false,false,"Subji",2.5,192.3155,76.9262,"KG",700,384.631,9.0996,5,,""
"EJN58z0A7WlXVmM3tYdK","Tiffin - Iyer Sambar",false,false,"Sambar",10,370.6198,37.062,"KG",0,185.31,0,5,,""
"j3YPTLa7rcCT1fovFcH5","Tiffin - Kosmalli",false,false,"Tiffen Sambar",12,427.3862,35.6155,"KG",0,178.0775,5.4361,5,,"Hotbox: ID"
"ed5u3NutF74YE55XLyRY","Tiffin - Vadacurry",false,false,"Tiffen Sambar",6,346.5012,57.7502,"KG",350,288.751,6.0606,5,,""
"V2DEeVo9MvZlUZcnSeoh","Tiffin - Vadacurry Thalippu",false,true,"Tiffen Sambar",6.25,5.549,0.8878,"KG",0,4.439,0,5,,""
"dhe4GaaACjVkerDv2d54","Tiffin - Vadacurry Vadai",false,true,"Tiffen Sambar",6.25,138.444,22.151,"KG",0,110.755,0,5,,""
"1lFo1DF5lQK2udczF3pK","Tiffin - Veg Sothi",false,false,"Tiffen Sambar",1.5,99.1563,66.1042,"KG",0,330.521,0,5,,""
"gKAJ3AzY8Q9YVeD7HnwV","Tiffin-Adai Aviyal",false,false,"Tiffen Sambar",11,454.7834,41.3439,"KG",0,205.356,0,5,,""
"vqzDWuCWzDiDqbQU7OgL","Tiffin-Carror Sambar",false,false,"Tiffen Sambar",10,329.1892,32.9189,"KG",0,131.6756,6.1621,4,,"Hotbox: ID"
"jCFb26seEVwiwEfxvXgg","Tiffin-Coconut Milk",false,false,"Piece Main Dish",10,441.546,44.1546,"KG",0,176.6184,0,4,,"Hotbox: TC"
"9mVBA98tpoWpigO3Fexx","Tiffin-Coconut Milk (Nattu Sarkarai)",false,false,"Piece Main Dish",10,516.946,51.6946,"KG",0,258.473,0,5,,"Hotbox: TC"
"bumMTnSzJGNlVvesfFDf","Tiffin-Kalla Veettu Avial Aravai",false,true,"Tiffen Sambar",19.66,347.993,17.7006,"KG",0,88.503,0,5,,""
"MZ1E4AtWI0nSKRaPPJc4","Tiffin-Kalla Veettu Aviyal",false,false,"Tiffen Sambar",11,506.5374,46.0489,"KG",1,230.2445,0.0217,5,,""
"TDGzJF9DqOdXYMBGHQPS","Tiffin-Kudaimilagai Sambar",false,false,"Tiffen Sambar",10,378.57,37.857,"KG",0,189.285,0,5,,"Hotbox: ID"
"sQRnXx4I4JDmaQ6Xf8mB","Tiffin-No Sugar Coconut Milk",false,false,"Piece Main Dish",10,418.49,41.849,"KG",0,209.245,0,5,,"Hotbox: TC"
"SWC9SPVkFigy84qUXlj8","Tiffin-Paruppu Pachhadi",false,false,"Tiffen Sambar",9.5,238.4804,25.1032,"KG",0,125.516,6.9126,5,,"Hotbox: ID"
"4mdV9uxrACUQh8o8ABOh","Tiffin-Pasi Paruppu Pachadi",false,false,"Tiffen Sambar",21.7,628.365,28.9569,"KG",0,144.7845,6.3857,5,,"Hotbox: ID"
